Type	Start	End	Locus_tag	Old_locus_tag	Product	Strand
CDS	3173335	3175338	SGL_RS16580	slr0043	bicarbonate transport ATP-binding protein CmpC	+
CDS	3175411	3176259	SGL_RS16585	slr0044	bicarbonate transport ATP-binding protein CmpD	+
CDS	3176543	3178066	SGL_RS16590	sll0027	NAD(P)H-quinone oxidoreductase subunit D4	-
CDS	3178231	3180135	SGL_RS16595	sll0026	oxidoreductase	-
CDS	3180380	3181537	SGL_RS16600	sll0518	hypothetical protein	-
CDS	3181708	3182013	SGL_RS16605	sll0517	RNA-binding protein	-
CDS	3182315	3183007	SGL_RS16610	slr0525	magnesium protoporphyrin IX methyltransferase	+
CDS	3183014	3183796	SGL_RS16615	slr0526	3-methyl-2-oxobutanoate	+
CDS	3183873	3184571	SGL_RS16620	slr0527	7-cyano-7-deazaguanine synthase	+
CDS	3184733	3186250	SGL_RS16625	slr0528	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,	+
CDS	3186379	3188043	SGL_RS16630	sll0514	MBL fold metallo-hydrolase	-
CDS	3188483	3189748	SGL_RS16640	slr0529	carbohydrate ABC transporter substrate-binding	+
CDS	3189929	3190768	SGL_RS16645	slr0530	sugar ABC transporter permease	+
CDS	3190768	3191664	SGL_RS16650	slr0531	carbohydrate ABC transporter permease	+
CDS	3191661	3192476	SGL_RS16655	sll0513	phytoene/squalene synthase family protein	-
CDS	3192782	3193900	SGL_RS16660	slr0533	sensor histidine kinase	+
CDS	3194101	3196542	SGL_RS16665	slr0534	lytic transglycosylase	+
CDS	3196783	3198624	SGL_RS16670	slr0535	peptidase S8	+
CDS	3198731	3199783	SGL_RS16675	slr0536	uroporphyrinogen decarboxylase	+
CDS	3199930	3200838	SGL_RS16680	sll0509	phosphorylase	-
CDS	3200940	3201452	SGL_RS16685	sll0508	hypothetical protein	-
CDS	3201688	3202689	SGL_RS16690	slr0537	adenosine kinase	+
CDS	3202699	3203862	SGL_RS16695	sll0507	magnesium and cobalt transport protein CorA	-
CDS	3203994	3204743	SGL_RS16700	sll0506	isoprenyl transferase	-
CDS	3204740	3205651	SGL_RS16705	sll0505	TIGR00159 family protein	-
CDS	3205694	3207103	SGL_RS16710	sll0504	diaminopimelate decarboxylase	-
CDS	3207272	3208696	SGL_RS16715	sll0503	hypothetical protein	-
CDS	3208698	3210452	SGL_RS16720	sll0502	arginine--tRNA ligase	-
CDS	3210650	3211606	SGL_RS16725	sll0501	bactoprenol glucosyl transferase	-
CDS	3211808	3212518	SGL_RS16730	slr0541	amidotransferase	+
CDS	3212598	3213194	SGL_RS16735	slr0542	ATP-dependent Clp protease proteolytic subunit	+
CDS	3213272	3214510	SGL_RS16740	slr0543	tryptophan synthase subunit beta	+
CDS	3214581	3217427	SGL_RS16745	sll0499	hypothetical protein	-
CDS	3217855	3218655	SGL_RS16750	slr0544	ABC transporter ATP-binding protein	+
CDS	3218679	3219131	SGL_RS16755	sll0498	NINE protein	-
CDS	3219158	3219985	SGL_RS16760	sll0497	DUF3598 domain-containing protein	-
CDS	3220162	3221106	SGL_RS16765	slr0545	aldo/keto reductase	+
CDS	3221251	3222435	SGL_RS16770	sll0496	YjgP/YjgQ family permease	-
CDS	3222476	3223864	SGL_RS16775	sll0495	asparagine--tRNA ligase	-
tRNA	3224057	3224138	SGL_RS16780	ST6803t37	tRNA-Tyr	+
tRNA	3224147	3224218	SGL_RS16785	ST6803t38	tRNA-Thr	+
CDS	3224429	3225334	SGL_RS16790	sll0494	hypothetical protein	-
CDS	3225628	3226314	SGL_RS16795	sll0493	TrkA family potassium uptake protein	-
CDS	3226340	3227266	SGL_RS16800	sll0902	ornithine carbamoyltransferase	-
CDS	3227379	3227909	SGL_RS16805	sll0901	5-(carboxyamino)imidazole ribonucleotide mutase	-
CDS	3228010	3228375	SGL_RS16810	slr0925	Single-stranded DNA-binding protein 1	+
CDS	3228463	3228693	SGL_RS16815	SGL_RS16815	hypothetical protein	+
CDS	3228712	3229590	SGL_RS16820	slr0926	4-hydroxybenzoate octaprenyltransferase	+
CDS	3229780	3230838	SGL_RS16825	slr0927	photosystem II D2 protein	+
CDS	3230963	3231550	SGL_RS16830	slr0929	ParA family protein	+
CDS	3231569	3232879	SGL_RS16835	slr0930	DUF815 domain-containing protein	+
CDS	3232902	3233180	SGL_RS16840	ssr1558	UPF0016 domain-containing protein	+
CDS	3233177	3233809	SGL_RS16845	sll0900	ATP phosphoribosyltransferase	-
CDS	3233816	3235186	SGL_RS16850	sll0899	bifunctional N-acetylglucosamine-1-phosphate	-
CDS	3235438	3235680	SGL_RS16855	ssr1562	DUF4327 domain-containing protein	+
CDS	3235746	3236855	SGL_RS16860	sll0898	ribosome small subunit-dependent GTPase	-
CDS	3236874	3237128	SGL_RS16865	ssl1707	sulfurtransferase TusA family protein	-
CDS	3237125	3238258	SGL_RS16870	sll0897	molecular chaperone DnaJ	-
CDS	3238365	3238868	SGL_RS16875	sll0896	crossover junction endodeoxyribonuclease RuvC	-
CDS	3238873	3239748	SGL_RS16880	sll0895	3'(2'),5'-bisphosphate nucleotidase CysQ	-
CDS	3239915	3240133	SGL_RS16885	SGL_RS16885	hypothetical protein	+
CDS	3240181	3241068	SGL_RS16890	slr0546	indole-3-glycerol-phosphate synthase	+
CDS	3241089	3242714	SGL_RS16895	sll0537	ammonium transporter	-
CDS	3242711	3243781	SGL_RS16900	sll0536	potassium channel protein	-
CDS	3244079	3245416	SGL_RS16905	sll0535	ATP-dependent Clp protease ATP-binding subunit	-
CDS	3245421	3246101	SGL_RS16910	sll0534	ATP-dependent Clp protease proteolytic subunit	-
CDS	3246401	3247816	SGL_RS16915	sll0533	trigger factor	-
CDS	3248310	3249326	SGL_RS16920	slr0549	aspartate-semialdehyde dehydrogenase	+
CDS	3249386	3250291	SGL_RS16925	slr0550	4-hydroxy-tetrahydrodipicolinate synthase	+
CDS	3250985	3252907	SGL_RS16930	slr0551	ribonuclease J	+
CDS	3252992	3253726	SGL_RS16935	slr0552	hypothetical protein	+
CDS	3253809	3254414	SGL_RS16940	slr0553	dephospho-CoA kinase	+
CDS	3254560	3257670	SGL_RS16945	slr0554	DUF3854 domain-containing protein	+
CDS	3257692	3259887	SGL_RS16950	sll0529	transketolase	-
CDS	3260137	3261276	SGL_RS16955	sll0528	zinc metalloprotease	-
CDS	3261406	3262062	SGL_RS16960	slr0556	YggS family pyridoxal phosphate enzyme	+
CDS	3262064	3262459	SGL_RS16965	sll0525	type II toxin-antitoxin system VapC family	-
CDS	3262471	3262749	SGL_RS16970	ssl1004	type II toxin-antitoxin system Phd/YefM family	-
CDS	3262819	3264162	SGL_RS16975	sll0524	hypothetical protein	-
CDS	3264290	3267022	SGL_RS16980	slr0557	valine--tRNA ligase	+
CDS	3267244	3267555	SGL_RS16985	sll0522	NAD(P)H-quinone oxidoreductase subunit 4L	-
CDS	3267695	3268291	SGL_RS16990	sll0521	NAD(P)H-quinone oxidoreductase chain 6	-
CDS	3268386	3268967	SGL_RS16995	sll0520	NAD(P)H-quinone oxidoreductase subunit I	-
CDS	3269078	3270196	SGL_RS17000	sll0519	NAD(P)H-quinone oxidoreductase subunit 1	-
CDS	3270451	3271596	SGL_RS17005	slr1418	dihydroorotate dehydrogenase (quinone)	+
CDS	3271699	3272178	SGL_RS17010	slr1419	cysteine desulfuration protein SufE	+
CDS	3272165	3273442	SGL_RS17015	slr1420	hypothetical protein	+
CDS	3273509	3273664	SGL_RS17020	SGL_RS17020	type II toxin-antitoxin system HicB family	+
CDS	3273693	3274016	SGL_RS17025	slr1421	DUF4258 domain-containing protein	+
CDS	3274013	3274231	SGL_RS17030	SGL_RS17030	hypothetical protein	+
CDS	3274546	3275307	SGL_RS17035	sll1344	hypothetical protein	-
CDS	3275314	3277923	SGL_RS17040	sll1343	DUF3458 domain-containing protein	-
CDS	3278122	3279135	SGL_RS17045	sll1342	aldehyde dehydrogenase	-
CDS	3279390	3280907	SGL_RS17050	slr1423	UDP-N-acetylmuramate--L-alanine ligase	+
CDS	3280979	3281932	SGL_RS17055	slr1424	UDP-N-acetylenolpyruvoylglucosamine reductase	+
CDS	3281954	3282307	SGL_RS17060	slr1425	hypothetical protein	+
CDS	3282442	3282912	SGL_RS17065	sll1341	bacterioferritin	-
CDS	3283104	3283352	SGL_RS17070	sll1340	DUF3146 domain-containing protein	-
CDS	3283575	3284165	SGL_RS17075	slr1426	recombination protein RecR	+
CDS	3284283	3284846	SGL_RS17080	sll1338	hypothetical protein	-
CDS	3285051	3287168	SGL_RS17085	sll1336	fused N-dimethylarginine	-
CDS	3287354	3289264	SGL_RS17090	slr1428	hypothetical protein	+
CDS	3289256	3290785	SGL_RS17095	sll1334	hypothetical protein	-
CDS	3291097	3291966	SGL_RS17100	slr1429	hypothetical protein	+
tRNA	3292004	3292089	SGL_RS17105	ST6803t39	tRNA-Leu	-
CDS	3292177	3292884	SGL_RS17110	sll1333	hypothetical protein	-
CDS	3293078	3294505	SGL_RS17115	slr1431	DUF3370 domain-containing protein	+
CDS	3294498	3295250	SGL_RS17120	sll1330	DNA-binding response regulator	-
CDS	3295580	3296386	SGL_RS17125	sll1329	inositol monophosphatase	-
CDS	3296462	3297247	SGL_RS17130	slr1451	hypothetical protein	+
CDS	3297312	3298097	SGL_RS17135	sll1367	Crp/Fnr family transcriptional regulator	-
CDS	3298326	3299384	SGL_RS17140	slr1452	sulfate ABC transporter substrate-binding	+
CDS	3299421	3299714	SGL_RS17145	ssr2439	hypothetical protein	+
CDS	3299716	3300576	SGL_RS17150	slr1453	sulfate ABC transporter permease	+
CDS	3300563	3301393	SGL_RS17155	slr1454	sulfate ABC transporter permease	+
CDS	3301555	3302622	SGL_RS17160	slr1455	sulfate/thiosulfate import ATP-binding protein	+
CDS	3302812	3303339	SGL_RS17165	slr1456	general secretion pathway protein GspG	+
CDS	3303481	3304680	SGL_RS17170	slr1457	chromate transporter	+
CDS	3304872	3305381	SGL_RS17175	slr1459	allophycocyanin subunit beta-18	+
CDS	3305654	3308773	SGL_RS17180	sll1366	ATP-dependent helicase	-
CDS	3308878	3309474	SGL_RS17185	slr1461	rhomboid family intramembrane serine protease	+
CDS	3309530	3311431	SGL_RS17190	sll1365	hypothetical protein	-
CDS	3311660	3313345	SGL_RS17195	slr1462	hypothetical protein	+
CDS	3313667	3315754	SGL_RS17200	slr1463	elongation factor G	+
CDS	3315938	3316735	SGL_RS17205	slr1464	radical SAM protein	+
tmRNA	3316759	3317157	SGL_RS18440	SGL_RS18440	transfer-messenger RNA	-
CDS	3317363	3317593	SGL_RS17210	ssl2667	NifU family protein	-
CDS	3317701	3318747	SGL_RS17215	sll1363	ketol-acid reductoisomerase	-
CDS	3318829	3319212	SGL_RS17220	slr0651	DUF4346 domain-containing protein	+
CDS	3319281	3320051	SGL_RS17225	slr0652	1-(5-phosphoribosyl)-5-((5-	+
CDS	3320075	3321736	SGL_RS17230	sll0631	L-aspartate oxidase	-
CDS	3321844	3322281	SGL_RS17235	sll0630	hypothetical protein	-
CDS	3322377	3322649	SGL_RS17240	sll0629	photosystem I reaction center subunit PsaK 2	-
CDS	3323275	3324552	SGL_RS17245	slr0653	RNA polymerase sigma factor SigA	+
rRNA	3325055	3326546	SGL_RS17250	ST6803r04	16S ribosomal RNA	+
tRNA	3326684	3326760	SGL_RS17255	ST6803t40	tRNA-Ile	+
rRNA	3327006	3329890	SGL_RS17260	ST6803r05	23S ribosomal RNA	+
rRNA	3329963	3330080	SGL_RS17265	ST6803r06	5S ribosomal RNA	+
CDS	3330281	3331042	SGL_RS17270	slr0654	hypothetical protein	+
CDS	3331045	3331587	SGL_RS17275	slr0655	DUF427 domain-containing protein	+
CDS	3331625	3332821	SGL_RS17280	slr0656	hypothetical protein	+
tRNA	3333014	3333097	SGL_RS17285	ST6803t41	tRNA-Leu	-
CDS	3333244	3335046	SGL_RS17290	slr0657	aspartate kinase	+
CDS	3335247	3336242	SGL_RS17295	slr0658	TIR domain-containing protein	+
CDS	3336464	3338548	SGL_RS17300	slr0659	peptidase M3	+
CDS	3338682	3339485	SGL_RS17305	slr0661	pyrroline-5-carboxylate reductase	+
CDS	3339500	3340969	SGL_RS17310	sll0626	alkaline invertase	-
CDS	3341166	3341843	SGL_RS17315	sll0625	class I SAM-dependent methyltransferase	-
CDS	3341880	3342128	SGL_RS17320	SGL_RS17320	hypothetical protein	-
CDS	3342125	3342514	SGL_RS17325	sll0624	PIN domain-containing protein	-
CDS	3342857	3344944	SGL_RS17330	slr0662	arginine decarboxylase	+
CDS	3345027	3345815	SGL_RS17335	sll0623	hypothetical protein	-
CDS	3345861	3346817	SGL_RS17340	sll0622	quinolinate synthase	-
CDS	3346910	3347656	SGL_RS17345	sll0621	cytochrome c biogenesis protein CcdA	-
CDS	3347941	3348201	SGL_RS17350	ssr1114	hypothetical protein	+
CDS	3348191	3348553	SGL_RS17355	slr0664	type II toxin-antitoxin system RelE/ParE family	+
CDS	3348690	3351296	SGL_RS17360	slr0665	aconitate hydratase B	+
CDS	3351526	3352353	SGL_RS17365	slr0666	hypothetical protein	+
CDS	3352682	3353203	SGL_RS17370	slr0667	hypothetical protein	+
CDS	3353196	3353732	SGL_RS17375	slr0668	hypothetical protein	+
CDS	3353874	3354032	SGL_RS19125	SGL_RS19125	hypothetical protein	+
CDS	3354192	3358862	SGL_RS17380	sll1499	glutamate synthase	-
CDS	3359578	3360579	SGL_RS17385	slr1556	2-hydroxyacid dehydrogenase	+
CDS	3360732	3361886	SGL_RS17390	sll1498	carbamoyl-phosphate synthase small chain	-
CDS	3362057	3363166	SGL_RS17395	slr1557	helix-turn-helix domain-containing protein	+
CDS	3363266	3365797	SGL_RS17400	sll1496	mannose-1-phosphate guanylyltransferase	-
CDS	3365944	3367137	SGL_RS17405	sll1495	L-2-hydroxyglutarate oxidase	-
tRNA	3367292	3367365	SGL_RS17410	ST6803t42	tRNA-Val	-
CDS	3367417	3368289	SGL_RS17415	slr1559	shikimate dehydrogenase	+
CDS	3368416	3369621	SGL_RS17420	slr1560	ATP phosphoribosyltransferase regulatory	+
CDS	3369699	3370028	SGL_RS17425	slr1562	glutaredoxin	+
CDS	3370059	3370946	SGL_RS17430	slr1563	fructosamine kinase family protein	+
CDS	3371006	3371248	SGL_RS17435	SGL_RS17435	hypothetical protein	-
CDS	3371247	3372023	SGL_RS17440	slr1564	RNA polymerase sigma factor SigF	+
CDS	3372152	3372493	SGL_RS17445	slr1565	iron-sulfur cluster assembly accessory protein	+
CDS	3372502	3373689	SGL_RS17450	slr1566	glycosyl transferase family 2	+
CDS	3373719	3374765	SGL_RS17455	sll1491	hypothetical protein	-
CDS	3375291	3377588	SGL_RS17460	slr1567	hypothetical protein	+
CDS	3377869	3378279	SGL_RS17465	slr1568	hypothetical protein	+
CDS	3378247	3379050	SGL_RS17470	sll1489	1-(5-phosphoribosyl)-5-amino-4-imidazole-	-
CDS	3379102	3379767	SGL_RS17475	sll1488	M23 family peptidase	-
CDS	3380130	3380789	SGL_RS17480	slr1570	TIGR00266 family protein	+
CDS	3380809	3381489	SGL_RS17485	slr1571	TIGR00266 family protein	+
CDS	3381543	3382397	SGL_RS17490	slr1572	TIGR00266 family protein	+
CDS	3382575	3383369	SGL_RS17495	slr1573	laccase	+
CDS	3383577	3383846	SGL_RS17500	ssl2874	hypothetical protein	-
CDS	3384151	3385590	SGL_RS17505	slr1575	mechanosensitive ion channel protein MscS	+
CDS	3385642	3385962	SGL_RS17510	slr1576	hypothetical protein	+
CDS	3386005	3386493	SGL_RS17515	slr1577	SMC-Scp complex subunit ScpB	+
CDS	3386777	3388465	SGL_RS17520	slr1579	DUF3352 domain-containing protein	+
CDS	3388437	3388697	SGL_RS17525	SGL_RS17525	hypothetical protein	-
CDS	3388694	3389491	SGL_RS17530	sll1486	DUF2231 domain-containing protein	-
CDS	3389395	3389883	SGL_RS17535	sll1485	DUF2231 domain-containing protein	-
CDS	3390028	3391602	SGL_RS17540	sll1484	NAD(P)/FAD-dependent oxidoreductase	-
CDS	3391645	3392187	SGL_RS17545	sll1483	hypothetical protein	-
CDS	3392302	3393453	SGL_RS17550	sll1482	ABC transporter permease	-
CDS	3393495	3394850	SGL_RS17555	sll1481	ABC transporter	-
CDS	3394954	3395718	SGL_RS17560	sll1479	6-phosphogluconolactonase	-
CDS	3395763	3398261	SGL_RS17565	sll1477	CPBP family intramembrane metalloprotease	-
CDS	3398409	3398717	SGL_RS17570	sll1476	hypothetical protein	-
CDS	3398899	3399261	SGL_RS17575	slr1583	DUF1815 domain-containing protein	+
pseudoCDS	3399457	3400354	SGL_RS17580	sll1475	histidine kinase	-
CDS	3400402	3401418	SGL_RS17585	sll1474	IS4 family transposase IS4Sa	-
CDS	3401456	3402901	SGL_RS17590	sll1473	chromatic adaptation sensor receptor protein	-
CDS	3402929	3403372	SGL_RS17595	sll1472	hypothetical protein	-
CDS	3403557	3404306	SGL_RS17600	sll1471	phycobilisome rod-core linker polypeptide CpcG	-
CDS	3404545	3405249	SGL_RS17605	slr1584	DNA-binding response regulator	+
pseudoCDS	3405462	3406311	SGL_RS19130	SGL_RS19130	IS630 family transposase	+
CDS	3406416	3407822	SGL_RS17620	sll1470	3-isopropylmalate dehydratase large subunit	-
CDS	3408051	3409316	SGL_RS17625	slr1588	diguanylate phosphodiesterase	+
CDS	3409355	3410623	SGL_RS17630	slr0746	glucosylglycerol-phosphate phosphatase	+
CDS	3410761	3411852	SGL_RS17635	slr0747	ABC transporter ATP-binding protein	+
CDS	3411849	3413075	SGL_RS17640	sll0736	hypothetical protein	-
CDS	3413078	3414667	SGL_RS17645	sll0735	DUF1957 domain-containing protein	-
CDS	3414833	3415525	SGL_RS17650	slr0748	hypothetical protein	+
CDS	3416064	3416924	SGL_RS17655	slr0749	ferredoxin:protochlorophyllide reductase	+
pseudoCDS	3417013	3417402	SGL_RS19135	SGL_RS19135	hypothetical protein	+
CDS	3417442	3418851	SGL_RS17660	slr0750	ferredoxin:protochlorophyllide reductase	+
CDS	3418971	3419420	SGL_RS17665	sll0733	DUF4278 domain-containing protein	-
CDS	3419545	3420291	SGL_RS17670	slr0751	hypothetical protein	+
CDS	3420416	3421714	SGL_RS17675	slr0752	enolase	+
CDS	3421907	3422482	SGL_RS17680	sll0732	hypothetical protein	-
CDS	3423032	3424381	SGL_RS17685	slr0753	transporter	+
CDS	3424394	3424648	SGL_RS17690	ssl1378	hypothetical protein	-
CDS	3424667	3425524	SGL_RS17695	sll0729	restriction endonuclease subunit M	-
CDS	3425538	3426518	SGL_RS17700	sll0728	acetyl-CoA carboxylase carboxyl transferase	-
CDS	3426774	3427001	SGL_RS17705	SGL_RS17705	type II toxin-antitoxin system HicA family	-
CDS	3426994	3427203	SGL_RS17710	SGL_RS17710	type II toxin-antitoxin system HicB family	-
CDS	3427756	3428013	SGL_RS17715	ssr1256	DUF4327 domain-containing protein	+
CDS	3428383	3428940	SGL_RS17720	slr0755	NYN domain-containing protein	+
CDS	3428962	3429171	SGL_RS17725	ssr1258	type II toxin-antitoxin system HicB family	+
CDS	3429171	3429398	SGL_RS17730	SGL_RS17730	addiction module toxin, HicA family	+
CDS	3429461	3431203	SGL_RS17735	sll0727	hypothetical protein	-
CDS	3431317	3432972	SGL_RS17740	sll0726	phosphoglucomutase	-
CDS	3432991	3433185	SGL_RS17745	SGL_RS17745	hypothetical protein	+
CDS	3433362	3434261	SGL_RS17750	slr0756	circadian clock protein KaiA	+
CDS	3434388	3434705	SGL_RS17755	slr0757	circadian clock protein KaiB	+
CDS	3434876	3436435	SGL_RS17760	slr0758	circadian clock protein KaiC	+
CDS	3436529	3441844	SGL_RS17765	sll0723	DUF4114 domain-containing protein	-
CDS	3442001	3442240	SGL_RS17770	SGL_RS17770	hypothetical protein	+
CDS	3442661	3443311	SGL_RS17775	sll0722	hypothetical protein	-
CDS	3443514	3447386	SGL_RS17780	sll0721	leukotoxin; LtA	-
CDS	3447715	3448158	SGL_RS17785	sll0720	toxin-activating lysine-acyltransferase	-
CDS	3448208	3449110	SGL_RS17790	sll1552	GNAT family N-acetyltransferase	-
CDS	3449928	3452129	SGL_RS17795	slr1651	ABC transporter ATP-binding protein	+
CDS	3452461	3453162	SGL_RS17800	slr1652	phytol kinase	+
CDS	3453211	3454425	SGL_RS17805	slr1653	amidohydrolase	+
CDS	3454422	3456056	SGL_RS17810	sll1550	membrane protein	-
CDS	3456238	3456954	SGL_RS17815	sll1549	histidine phosphatase family protein	-
CDS	3457459	3457932	SGL_RS17820	slr1655	photosystem I reaction center subunit XI	+
CDS	3458023	3458145	SGL_RS17825	smr0004	photosystem I reaction center subunit VIII	+
CDS	3458282	3459397	SGL_RS17830	slr1656	undecaprenyldiphospho-muramoylpentapeptide	+
CDS	3459781	3460608	SGL_RS17835	slr1657	GGDEF domain-containing protein	+
CDS	3460651	3461250	SGL_RS17840	slr1658	hypothetical protein	+
CDS	3461313	3461654	SGL_RS17845	slr1659	hypothetical protein	+
CDS	3461844	3462422	SGL_RS17850	slr1660	DUF3172 domain-containing protein	+
CDS	3462631	3462840	SGL_RS17855	SGL_RS17855	hypothetical protein	+
CDS	3462883	3463341	SGL_RS17860	sll1547	Holliday junction resolvase RuvX	-
CDS	3463667	3465289	SGL_RS17865	sll1546	Ppx/GppA family phosphatase	-
CDS	3465351	3465563	SGL_RS17870	SGL_RS17870	hypothetical protein	-
CDS	3465779	3467743	SGL_RS17875	slr1661	ShlB/FhaC/HecB family hemolysin	+
CDS	3467881	3468696	SGL_RS17880	sll1545	glutathione S-transferase family protein	-
CDS	3468873	3470885	SGL_RS17885	slr1664	hypothetical protein	+
CDS	3471003	3471842	SGL_RS17890	slr1665	diaminopimelate epimerase	+
CDS	3472053	3473210	SGL_RS17895	slr1666	pleiotropic regulatory protein	+
CDS	3473234	3473485	SGL_RS17900	ssr2781	hypothetical protein	+
CDS	3473513	3474199	SGL_RS17905	sll1544	DNA-binding response regulator	-
CDS	3474468	3474704	SGL_RS17910	SGL_RS17910	hypothetical protein	+
pseudoCDS	3474771	3475062	SGL_RS19140	SGL_RS19140	hypothetical protein	+
CDS	3475181	3475618	SGL_RS17920	sll1543	PIN domain-containing protein	-
CDS	3476059	3476595	SGL_RS17925	slr1667	hypothetical protein	+
CDS	3476642	3477484	SGL_RS17930	slr1668	molecular chaperone	+
CDS	3477551	3477754	SGL_RS17935	ssr2786	hypothetical protein	+
CDS	3477883	3478116	SGL_RS17940	SGL_RS17940	hypothetical protein	+
CDS	3478132	3479034	SGL_RS17945	sll1542	hypothetical protein	-
CDS	3479219	3479683	SGL_RS17950	sll0451	GNAT family N-acetyltransferase	-
CDS	3479829	3482141	SGL_RS17955	sll0450	nitric-oxide reductase large subunit	-
CDS	3482568	3483284	SGL_RS17960	slr0449	Crp/Fnr family transcriptional regulator	+
CDS	3483472	3484590	SGL_RS17965	sll0449	hypothetical protein	-
CDS	3484623	3485828	SGL_RS17970	sll0448	hypothetical protein	-
CDS	3485837	3486643	SGL_RS17975	sll0447	hypothetical protein	-
CDS	3486693	3489911	SGL_RS17980	sll0446	hypothetical protein	-
CDS	3490014	3491501	SGL_RS17985	sll0445	hypothetical protein	-
CDS	3491512	3492015	SGL_RS17990	sll0444	hypothetical protein	-
CDS	3492073	3493482	SGL_RS17995	sll0443	hypothetical protein	-
CDS	3493885	3496905	SGL_RS18000	slr0451	RNA helicase	+
CDS	3497016	3497351	SGL_RS18005	sll0442	hypothetical protein	-
CDS	3497389	3498771	SGL_RS18010	sll0441	hypothetical protein	-
CDS	3498903	3500588	SGL_RS18015	slr0452	dihydroxy-acid dehydratase	+
CDS	3500761	3503178	SGL_RS18020	slr0453	phosphoketolase	+
CDS	3503304	3503585	SGL_RS18025	ssl0832	hypothetical protein	-
CDS	3503637	3504092	SGL_RS18030	sll0436	SRPBCC family protein	-
CDS	3504240	3506969	SGL_RS18035	slr0454	AcrB/AcrD/AcrF family protein	+
CDS	3507027	3507452	SGL_RS18040	slr0455	hypothetical protein	+
CDS	3507523	3507999	SGL_RS18045	slr0456	hypothetical protein	+
CDS	3508111	3509001	SGL_RS18050	slr0457	tRNA pseudouridine(55) synthase TruB	+
CDS	3509112	3509747	SGL_RS18055	slr0458	HAD family hydrolase	+
